start...

30sec fixe on breadboard
~344hz ~2.9ms per measure

Counter_?ms;AccelX;AccelY;AccelZ;AngleX;AngleY;AngleZ;GyroX;GyroY;GyroZ;Pitch;Roll;Yaw;Temperature;
15214;1.006;0.003;-0.001;0.181;-89.811;-0.056;0.351;-2.763;-1.298;-55.089;7.340;-25.535;21.236;
15215;1.006;0.003;-0.001;0.181;-89.811;-0.056;0.351;-2.763;-1.298;-55.089;7.340;-25.535;21.236;
15216;1.006;0.003;-0.001;0.181;-89.811;-0.056;0.351;-2.763;-1.298;-55.089;7.340;-25.535;21.236;
15217;1.006;0.003;-0.001;0.181;-89.811;-0.056;0.351;-2.763;-1.298;-55.089;7.340;-25.535;21.236;
15218;1.006;0.003;-0.001;0.181;-89.811;-0.056;0.351;-2.763;-1.298;-55.089;7.340;-25.535;21.236;
15219;1.006;0.003;-0.001;0.181;-89.811;-0.056;0.351;-2.763;-1.298;-55.089;7.340;-25.535;21.236;
15220;1.006;0.003;-0.001;0.181;-89.811;-0.056;0.351;-2.763;-1.298;-55.089;7.340;-25.535;21.236;
15221;1.006;0.003;-0.001;0.181;-89.811;-0.056;0.351;-2.763;-1.298;-55.089;7.340;-25.535;21.236;
15222;1.024;-0.000;0.006;-0.027;-89.671;0.328;0.382;-2.550;-1.344;-55.110;7.336;-25.550;21.236;
15223;1.024;-0.000;0.006;-0.027;-89.671;0.328;0.382;-2.550;-1.344;-55.110;7.336;-25.550;21.236;
15224;1.024;-0.000;0.006;-0.027;-89.671;0.328;0.382;-2.550;-1.344;-55.110;7.336;-25.550;21.236;
15225;1.024;-0.000;0.006;-0.027;-89.671;0.328;0.382;-2.550;-1.344;-55.110;7.336;-25.550;21.236;
15226;1.024;-0.000;0.006;-0.027;-89.671;0.328;0.382;-2.550;-1.344;-55.110;7.336;-25.550;21.236;
15227;1.024;-0.000;0.006;-0.027;-89.671;0.328;0.382;-2.550;-1.344;-55.110;7.336;-25.550;21.236;
15228;1.024;-0.000;0.006;-0.027;-89.671;0.328;0.382;-2.550;-1.344;-55.110;7.336;-25.550;21.236;
15229;1.024;-0.000;0.006;-0.027;-89.671;0.328;0.382;-2.550;-1.344;-55.110;7.336;-25.550;21.236;
15230;1.024;-0.000;0.006;-0.027;-89.671;0.328;0.382;-2.550;-1.344;-55.110;7.336;-25.550;21.236;
15231;1.016;-0.000;0.020;-0.014;-88.899;1.101;0.443;-2.565;-1.405;-55.104;7.341;-25.563;21.283;
15232;1.016;-0.000;0.020;-0.014;-88.899;1.101;0.443;-2.565;-1.405;-55.104;7.341;-25.563;21.283;
15233;1.016;-0.000;0.020;-0.014;-88.899;1.101;0.443;-2.565;-1.405;-55.104;7.341;-25.563;21.283;
15234;1.016;-0.000;0.020;-0.014;-88.899;1.101;0.443;-2.565;-1.405;-55.104;7.341;-25.563;21.283;
15235;1.016;-0.000;0.020;-0.014;-88.899;1.101;0.443;-2.565;-1.405;-55.104;7.341;-25.563;21.283;
15236;1.016;-0.000;0.020;-0.014;-88.899;1.101;0.443;-2.565;-1.405;-55.104;7.341;-25.563;21.283;
15237;1.016;-0.000;0.020;-0.014;-88.899;1.101;0.443;-2.565;-1.405;-55.104;7.341;-25.563;21.283;
15238;1.016;-0.000;0.020;-0.014;-88.899;1.101;0.443;-2.565;-1.405;-55.114;-55.894;7.475;-25.944;21.330;
15460;1.009;0.002;0.014;0.139;-89.198;0.790;0.153;-3.176;-1.511;-55.894;7.475;-25.944;21.330;
15461;1.009;0.002;0.014;0.139;-89.198;0.790;0.153;-3.176;-1.511;-55.894;7.475;-25.944;21.330;
15462;1.009;0.002;0.014;0.139;-89.198;0.790;0.153;-3.176;-1.511;-55.894;7.475;-25.944;21.330;
15463;1.012;0.004;0.016;0.221;-89.075;0.898;0.366;-3.481;-1.679;-55.925;7.482;-25.962;21.330;
15464;1.012;0.004;0.016;0.221;-89.075;0.898;0.366;-3.481;-1.679;-55.925;7.482;-25.962;21.330;
15465;1.012;0.004;0.016;0.221;-89.075;0.898;0.366;-3.481;-1.679;-55.925;7.482;-25.962;21.330;
15466;1.012;0.004;0.016;0.221;-89.075;0.898;0.366;-3.481;-1.679;-55.925;7.482;-25.962;21.330;
15467;1.012;0.004;0.016;0.221;-89.075;0.898;0.366;-3.481;-1.679;-55.925;7.482;-25.962;21.330;
15468;1.012;0.004;0.016;0.221;-89.075;0.898;0.366;-3.481;-1.679;-55.925;7.482;-25.962;21.330;
15469;1.012;0.004;0.016;0.221;-89.075;0.898;0.366;-3.481;-1.679;-55.925;7.482;-25.962;21.330;
15470;1.012;0.004;0.016;0.221;-89.075;0.898;0.366;-3.481;-1.679;-55.925;7.482;-25.962;21.330;
15471;1.012;0.004;0.016;0.221;-89.075;0.898;0.366;-3.481;-1.679;-55.925;7.482;-25.962;21.330;
15472;1.013;0.009;0.022;0.497;-88.675;1.229;0.076;-3.237;-1.542;-55.939;7.493;-25.977;21.283;
15473;1.013;0.009;0.022;0.497;-88.675;1.229;0.076;-3.237;-1.542;-55.939;7.493;-25.977;21.283;
15474;1.013;0.009;0.022;0.497;-88.675;1.229;0.076;-3.237;-1.542;-55.939;7.493;-25.977;21.283;
15475;1.013;0.009;0.022;0.497;-88.675;1.229;0.076;-3.237;-1.542;-55.939;7.493;-25.977;21.283;
15476;1.013;0.009;0.022;0.497;-88.675;1.229;0.076;-3.237;-1.542;-55.939;7.493;-25.977;21.283;
15477;1.013;0.009;0.022;0.497;-88.675;1.229;0.076;-3.237;-1.542;-55.939;7.493;-25.977;21.283;
15478;1.013;0.009;0.022;0.497;-88.675;1.229;0.076;-3.237;-1.542;-55.939;7.493;-25.977;21.283;
15479;1.013;0.009;0.022;0.497;-88.675;1.229;0.076;-3.237;-1.542;-55.939;7.493;-25.977;21.283;
15480;1.013;0.009;0.022;0.497;-88.675;1.229;0.076;-3.237;-1.542;-55.939;7.493;-25.977;21.283;
15481;1.012;0.001;0.019;0.083;-88.932;1.064;0.351;-3.420;-1.649;-55.981;7.480;-25.993;21.283;
15482;1.012;0.001;0.019;0.083;-88.932;1.064;0.351;-3.420;-1.649;-55.981;7.480;-25.993;21.283;
15483;1.012;0.001;0.019;0.083;-88.932;1.064;0.351;-3.420;-1.649;-55.981;7.480;-25.993;21.283;
15484;1.012;0.001;0.019;0.083;-88.932;1.064;0.351;-3.420;-1.649;-55.981;7.480;-25.993;21.283;
15485;1.012;0.001;0.019;0.083;-88.932;1.064;0.351;-3.420;-1.649;-55.981;7.480;-25.993;21.283;
15486;1.012;0.001;0.019;0.083;-88.932;1.064;0.351;-3.420;-1.649;-55.981;7.480;-25.993;21.283;
15487;1.012;0.001;0.019;0.083;-88.932;1.064;0.351;-3.420;-1.649;-55.981;7.480;-25.993;21.283;
15488;1.012;0.001;0.019;0.083;-88.932;1.064;0.351;-3.420;-1.649;-55.981;7.480;-25.993;21.283;
15489;1.012;0.001;0.019;0.083;-88.932;1.064;0.351;-3.420;-1.649;-55.981;7.480;-25.993;21.283;
15490;1.012;0.001;0.019;0.083;-88.932;1.064;0.351;-3.420;-1.649;-55.981;7.480;-25.993;21.283;
15491;1.022;0.006;0.020;0.356;-88.809;1.136;0.366;-3.282;-1.420;-56.010;7.495;-26.008;21.377;
15492;1.022;0.006;0.020;0.356;-88.809;1.136;0.366;-3.282;-1.420;-56.010;7.495;-26.008;21.377;
15493;1.022;0.006;0.020;0.356;-88.809;1.136;0.366;-3.282;-1.420;-56.010;7.495;-26.008;21.377;
15494;1.022;0.006;0.020;0.356;-88.809;1.136;0.366;-3.282;-1.420;-56.010;7.495;-26.008;21.377;
15495;1.022;0.006;0.020;0.356;-88.809;1.136;0.366;-3.282;-1.420;-56.010;7.495;-26.008;21.377;
15496;1.022;0.006;0.020;0.356;-88.809;1.136;0.366;-3.282;-1.420;-56.010;7.495;-26.008;21.377;
15497;1.022;0.006;0.020;0.356;-88.809;1.136;0.366;-3.282;-1.420;-56.010;7.495;-26.008;21.377;
15498;1.022;0.006;0.020;0.356;-88.809;1.136;0.366;-3.282;-1.420;-56.010;7.495;-26.008;21.377;
15499;1.022;0.006;0.020;0.356;-88.809;1.136;0.366;-3.282;-1.420;-56.010;7.495;-26.008;21.377;
15500;1.020;-0.002;0.015;-0.110;-89.170;0.823;0.458;-2.809;-1.420;-56.050;7.480;-26.022;21.283;
15501;1.020;-0.002;0.015;-0.110;-89.170;0.823;0.458;-2.809;-1.420;-56.050;7.480;-26.022;21.283;
15502;1.020;-0.002;0.015;-0.110;-89.170;0.823;0.458;-2.809;-1.420;-56.050;7.480;-26.022;21.283;
15503;1.020;-0.002;0.015;-0.110;-89.170;0.823;0.458;-2.809;-1.420;-56.050;7.480;-26.022;21.283;
15504;1.020;-0.002;0.015;-0.110;-89.170;0.823;0.458;-2.809;-1.420;-56.050;7.480;-26.022;21.283;
15505;1.020;-0.002;0.015;-0.110;-89.170;0.823;0.458;-2.809;-1.420;-56.050;7.480;-26.022;21.283;
15506;1.020;-0.002;0.015;-0.110;-89.170;0.823;0.458;-2.809;-1.420;-56.050;7.480;-26.022;21.283;
15507;1.020;-0.002;0.015;-0.110;-89.170;0.823;0.458;-2.809;-1.420;-56.050;7.480;-26.022;21.283;
15508;1.020;-0.002;0.015;-0.110;-89.170;0.823;0.458;-2.809;-1.420;-56.050;7.480;-26.022;21.283;
15509;1.018;0.004;0.015;0.247;-89.100;0.866;0.366;-2.840;-1.466;-56.074;7.498;-26.036;21.330;
15510;1.018;0.004;0.015;0.247;-89.100;0.866;0.366;-2.840;-1.466;-56.074;7.498;-26.036;21.330;
15511;1.018;0.004;0.015;0.247;-89.100;0.866;0.366;-2.840;-1.466;-56.074;7.498;-26.036;21.330;
15512;1.018;0.004;0.015;0.247;-89.100;0.866;0.366;-2.840;-1.466;-56.074;7.498;-26.036;21.330;
15513;1.018;0.004;0.015;0.247;-89.100;0.866;0.366;-2.8405-93;0.383;0.351;-3.023;-1.527;-56.857;7.608;-26.415;21.330;
15735;1.022;-0.002;0.007;-0.137;-89.593;0.383;0.351;-3.023;-1.527;-56.857;7.608;-26.415;21-30.002;0.007;-0.137;-89.593;0.383;0.351;-3.023;-1.527;-56.857;7.608;-26.415;21.330;
15737;1.022;-0.002;0.007;-0.137;-89.593;0.383;0.351;-3.023;-1.527;-56.857;7.608;-26.415;21.330;
15738;1.022;-0.002;0.007;-0.137;-89.593;0.383;0.351;-3.023;-1.527;-56.857;7.608;-26.415;21.330;
15739;1.022;-0.002;0.007;-0.137;-89.593;0.383;0.351;-3.023;-1.527;-56.857;7.608;-26.415;21.330;
15740;1.022;-0.002;0.007;-0.137;-89.593;0.383;0.351;-3.023;-1.527;-56.857;7.608;-26.415;21.330;
15741;1.016;-0.005;0.009;-0.275;-89.421;0.509;0.534;-3.069;-1.450;-56.882;7.608;-26.431;21.330;
15742;1.016;-0.005;0.009;-0.275;-89.421;0.509;0.534;-3.069;-1.450;-56.882;7.608;-26.431;21.330;
15743;1.016;-0.005;0.009;-0.275;-89.421;0.509;0.534;-3.069;-1.450;-56.882;7.608;-26.431;21.330;
15744;1.016;-0.005;0.009;-0.275;-89.421;0.509;0.534;-3.069;-1.450;-56.882;7.608;-26.431;21.330;
15745;1.016;-0.005;0.009;-0.275;-89.421;0.509;0.534;-3.069;-1.450;-56.882;7.608;-26.431;21.330;
15746;1.016;-0.005;0.009;-0.275;-89.421;0.509;0.534;-3.069;-1.450;-56.882;7.608;-26.431;21.330;
15747;1.016;-0.005;0.009;-0.275;-89.421;0.509;0.534;-3.069;-1.450;-56.882;7.608;-26.431;21.330;
15748;1.016;-0.005;0.009;-0.275;-89.421;0.509;0.534;-3.069;-1.450;-56.882;7.608;-26.431;21.330;
15749;1.016;-0.005;0.009;-0.275;-89.421;0.509;0.534;-3.069;-1.450;-56.882;7.608;-26.431;21.330;
15750;1.016;-0.005;0.009;-0.275;-89.421;0.509;0.534;-3.069;-1.450;-56.882;7.608;-26.431;21.330;
15751;1.012;-0.005;0.003;-0.290;-89.666;0.166;0.366;-2.656;-1.450;-56.919;7.612;-26.447;21.330;
15752;1.012;-0.005;0.003;-0.290;-89.666;0.166;0.366;-2.656;-1.450;-56.919;7.612;-26.447;21.330;
15753;1.012;-0.005;0.003;-0.290;-89.666;0.166;0.366;-2.656;-1.450;-56.919;7.612;-26.447;21.330;
15754;1.012;-0.005;0.003;-0.290;-89.666;0.166;0.366;-2.656;-1.450;-56.919;7.612;-26.447;21.330;
15755;1.012;-0.005;0.003;-0.290;-89.666;0.166;0.366;-2.656;-1.450;-56.919;7.612;-26.447;21.330;
15756;1.012;-0.005;0.003;-0.290;-89.666;0.166;0.366;-2.656;-1.450;-56.919;7.612;-26.447;21.330;
15757;1.012;-0.005;0.003;-0.290;-89.666;0.166;0.366;-2.656;-1.450;-56.919;7.612;-26.447;21.330;
15758;1.012;-0.005;0.003;-0.290;-89.666;0.166;0.366;-2.656;-1.450;-56.919;7.612;-26.447;21.330;
15759;1.012;-0.005;0.003;-0.290;-89.666;0.166;0.366;-2.656;-1.450;-56.919;7.612;-26.447;21.330;
15760;1.006;0.003;0.029;0.167;-88.351;1.641;0.702;-1.939;-1.099;-56.885;7.636;-26.457;21.377;
15761;1.006;0.003;0.029;0.167;-88.351;1.641;0.702;-1.939;-1.099;-56.885;7.636;-26.457;21.377;
15762;1.006;0.003;0.029;0.167;-88.351;1.641;0.702;-1.939;-1.099;-56.885;7.636;-26.457;21.377;
15763;1.006;0.003;0.029;0.167;-88.351;1.641;0.702;-1.939;-1.099;-56.885;7.636;-26.457;21.377;
15764;1.006;0.003;0.029;0.167;-88.351;1.641;0.702;-1.939;-1.099;-56.885;7.636;-26.457;21.377;
15765;1.006;0.003;0.029;0.167;-88.351;1.641;0.702;-1.939;-1.099;-56.885;7.636;-26.457;21.377;
15766;1.006;0.003;0.029;0.167;-88.351;1.641;0.702;-1.939;-1.099;-56.885;7.636;-26.457;21.377;
15767;1.006;0.003;0.029;0.167;-88.351;1.641;0.702;-1.939;-1.099;-56.885;7.636;-26.457;21.377;
15768;1.006;0.003;0.029;0.167;-88.351;1.641;0.702;-1.939;-1.099;-56.885;7.636;-26.457;21.377;
15769;1.005;0.019;0.064;1.097;-86.198;3.640;1.771;-0.916;-0.901;-56.808;7.690;-26.466;21.283;
15770;1.005;0.019;0.064;1.097;-86.198;3.640;1.771;-0.916;-0.901;-56.808;7.690;-26.466;21.283;
15771;1.005;0.019;0.064;1.097;-86.198;3.640;1.771;-0.916;-0.901;-56.808;7.690;-26.466;21.283;
15772;1.005;0.019;0.064;1.097;-86.198;3.640;1.771;-0.916;-0.901;-56.808;7.690;-26.466;21.283;
15773;1.005;0.019;0.064;1.097;-86.198;3.640;1.771;-0.916;-0.901;-56.808;7.690;-26.466;21.283;
15774;1.005;0.019;0.064;1.097;-86.198;3.640;1.771;-0.916;-0.901;-56.808;7.690;-26.466;21.283;
15775;1.005;0.019;0.064;1.097;-86.198;3.640;1.771;-0.916;-0.901;-56.808;7.690;-26.466;21.283;
15776;1.005;0.019;0.064;1.097;-86.198;3.640;1.771;-0.916;-0.901;-56.808;7.690;-26.466;21.283;
15777;1.005;0.019;0.064;1.097;-86.198;3.640;1.771;-0.916;-0.901;-56.808;7.690;-26.466;21.283;
15778;1.007;-0.011;0.065;-0.651;-86.241;3.702;4.534;-1.771;-1.084;-56.826;7.662;-26.477;21.283;
15779;1.007;-0.011;0.065;-0.651;-86.241;3.702;4.534;-1.771;-1.084;-56.826;7.662;-26.477;21.283;
15780;1.007;-0.011;0.065;-0.651;-86.241;3.702;4.534;-1.771;-1.084;-56.826;7.662;-26.477;21.283;
15781;1.007;-0.011;0.065;-0.651;-86.241;3.702;4.534;-1.771;-1.084;-56.826;7.662;-26.477;21.283;
15782;1.007;-0.011;0.065;-0.651;-86.241;3.702;4.534;-1.771;-1.084;-56.826;7.662;-26.477;21.283;
15783;1.007;-0.011;0.065;-0.651;-86.241;3.702;4.534;-1.771;-1.084;-56.826;7.662;-26.477;21.283;
15784;1.007;-0.011;0.065;-0.651;-86.241;3.702;4.534;-1.771;-1.084;-56.826;7.662;-26.477;21.283;
15785;1.007;-0.011;0.065;-0.651;-86.241;3.702;4.534;-1.771;-1.084;-56.826;7.662;-26.477;21.283;
15786;1.007;-0.011;0.065;-0.651;-86.241;3.702;4.534;-1.771;-1.084;-56.826;7.662;-26.477;21.283;
15787;1.007;-0.011;0.065;-0.651;-86.241;3.702;4.534;-1.771;-1.084;-56.826;7.662;-26.477;21.283;
15788;0.741;0.227;-0.078;16.971;-72.034;-5.722;-0.336;6.122;-0.275;-56.193;8.364;-26.480;21.236;
15789;0.741;0.227;-0.078;16.971;.7862;21.330;
16009;1.009;0.001;0.028;0.042;-88.392;1.607;1.053;-1.847;-1.389;-57.605;7.707;-26.862;21.330;
16010;1.009;0.001;0.028;0.042;-88.392;1.607;1.053;-1.847;-1.389;-57.605;7.707;-26.862;21.330;
16011;1.009;0.001;0.028;0.042;-88.392;1.607;1.053;-1.847;-1.389;-57.605;7.707;-26.862;21.330;
16012;1.009;0.001;0.028;0.042;-88.392;1.607;1.053;-1.847;-1.389;-57.605;7.707;-26.862;21.330;
16013;1.009;0.001;0.028;0.042;-88.392;1.607;1.053;-1.847;-1.389;-57.605;7.707;-26.862;21.330;
16014;1.009;0.001;0.028;0.042;-88.392;1.607;1.053;-1.847;-1.389;-57.605;7.707;-26.862;21.330;
16015;1.009;0.001;0.028;0.042;-88.392;1.607;1.053;-1.847;-1.389;-57.605;7.707;-26.862;21.330;
16016;1.015;0.002;0.031;0.138;-88.259;1.736;1.435;-1.710;-1.237;-57.616;7.725;-26.874;21.236;
16017;1.015;0.002;0.031;0.138;-88.259;1.736;1.435;-1.710;-1.237;-57.616;7.725;-26.874;21.236;
16018;1.015;0.002;0.031;0.138;-88.259;1.736;1.435;-1.710;-1.237;-57.616;7.725;-26.874;21.236;
16019;1.015;0.002;0.031;0.138;-88.259;1.736;1.435;-1.710;-1.237;-57.616;7.725;-26.874;21.236;
16020;1.015;0.002;0.031;0.138;-88.259;1.736;1.435;-1.710;-1.237;-57.616;7.725;-26.874;21.236;
16021;1.015;0.002;0.031;0.138;-88.259;1.736;1.435;-1.710;-1.237;-57.616;7.725;-26.874;21.236;
16022;1.015;0.002;0.031;0.138;-88.259;1.736;1.435;-1.710;-1.237;-57.616;7.725;-26.874;21.236;
16023;1.015;0.002;0.031;0.138;-88.259;1.736;1.435;-1.710;-1.237;-57.616;7.725;-26.874;21.236;
16024;1.015;0.002;0.031;0.138;-88.259;1.736;1.435;-1.710;-1.237;-57.616;7.725;-26.874;21.236;
16025;1.015;0.002;0.031;0.138;-88.259;1.736;1.435;-1.710;-1.237;-57.616;7.725;-26.874;21.236;
16026;1.016;0.001;0.015;0.083;-89.129;0.867;2.092;-2.763;-1.496;-57.679;7.744;-26.890;21.330;
16027;1.016;0.001;0.015;0.083;-89.129;0.867;2.092;-2.763;-1.496;-57.679;7.744;-26.890;21.330;
16028;1.016;0.001;0.015;0.083;-89.129;0.867;2.092;-2.763;-1.496;-57.679;7.744;-26.890;21.330;
16029;1.016;0.001;0.015;0.083;-89.129;0.867;2.092;-2.763;-1.496;-57.679;7.744;-26.890;21.330;
16030;1.016;0.001;0.015;0.083;-89.129;0.867;2.092;-2.763;-1.496;-57.679;7.744;-26.890;21.330;
16031;1.016;0.001;0.015;0.083;-89.129;0.867;2.092;-2.763;-1.496;-57.679;7.744;-26.890;21.330;
16032;1.016;0.001;0.015;0.083;-89.129;0.867;2.092;-2.763;-1.496;-57.679;7.744;-26.890;21.330;
16033;1.016;0.001;0.015;0.083;-89.129;0.867;2.092;-2.763;-1.496;-57.679;7.744;-26.890;21.330;
16034;1.016;0.001;0.015;0.083;-89.129;0.867;2.092;-2.763;-1.496;-57.679;7.744;-26.890;21.330;
16035;1.021;0.004;-0.005;0.206;-89.635;-0.301;1.405;-2.550;-1.450;-57.723;7.762;-26.904;21.236;
16036;1.021;0.004;-0.005;0.206;-89.635;-0.301;1.405;-2.550;-1.450;-57.723;7.762;-26.904;21.236;
16037;1.021;0.004;-0.005;0.206;-89.635;-0.301;1.405;-2.550;-1.450;-57.723;7.762;-26.904;21.236;
16038;1.021;0.004;-0.005;0.206;-89.635;-0.301;1.405;-2.550;-1.450;-57.723;7.762;-26.904;21.236;
16039;1.021;0.004;-0.005;0.206;-89.635;-0.301;1.405;-2.550;-1.450;-57.723;7.762;-26.904;21.236;
16040;1.021;0.004;-0.005;0.206;-89.635;-0.301;1.405;-2.550;-1.450;-57.723;7.762;-26.904;21.236;
16041;1.021;0.004;-0.005;0.206;-89.635;-0.301;1.405;-2.550;-1.450;-57.723;7.762;-26.904;21.236;
16042;1.021;0.004;-0.005;0.206;-89.635;-0.301;1.405;-2.550;-1.450;-57.723;7.762;-26.904;21.236;
16043;1.021;0.004;-0.005;0.206;-89.635;-0.301;1.405;-2.550;-1.450;-57.723;7.762;-26.904;21.236;
16044;1.019;-0.001;0.007;-0.082;-89.593;0.398;0.702;-2.824;-1.389;-57.748;7.757;-26.918;21.283;
16045;1.019;-0.001;0.007;-0.082;-89.593;0.398;0.702;-2.824;-1.389;-57.748;7.757;-26.918;21.283;
16046;1.019;-0.001;0.007;-0.082;-89.593;0.398;0.702;-2.824;-1.389;-57.748;7.757;-26.918;21.283;
16047;1.019;-0.001;0.007;-0.082;-89.593;0.398;0.702;-2.824;-1.389;-57.748;7.757;-26.918;21.283;
16048;1.019;-0.001;0.007;-0.082;-89.593;0.398;0.702;-2.824;-1.389;-57.748;7.757;-26.918;21.283;
16049;1.019;-0.001;0.007;-0.082;-89.593;0.398;0.702;-2.824;-1.389;-57.748;7.757;-26.918;21.283;
16050;1.019;-0.001;0.007;-0.082;-89.593;0.398;0.702;-2.824;-1.389;-57.748;7.757;-26.918;21.283;
16051;1.019;-0.001;0.007;-0.082;-89.593;0.398;0.702;-2.824;-1.389;-57.748;7.757;-26.918;21.283;
16052;1.019;-0.001;0.007;-0.082;-89.593;0.398;0.702;-2.824;-1.389;-57.748;7.757;-26.918;21.283;
16053;1.017;-0.000;0.026;-0.014;-88.543;1.457;0.443;-3.176;-1.450;-57.736;7.764;-26.932;21.330;
16054;1.017;-0.000;0.026;-0.014;-88.543;1.457;0.443;-3.176;-1.450;-57.736;7.764;-26.932;21.330;
16055;1.017;-0.000;0.026;-0.014;-88.543;1.457;0.443;-3.176;-1.450;-57.736;7.764;-26.932;21.330;
16056;1.017;-0.000;0.026;-0.014;-88.543;1.457;0.443;-3.176;-1.450;-57.736;7.764;-26.932;21.330;
16057;1.017;-0.000;0.026;-0.014;-88.543;1.457;0.443;-3.176;-1.450;-57.736;7.764;-26.932;21.330;
16058;1.017;-0.000;0.026;-0.014;-88.543;1.457;0.443;-3.176;-1.450;-57.736;7.764;-26.932;21.330;
16059;1.017;-0.000;0.026;-0.014;-88.543;1.457;0.443;-3.176;-1.450;-57.736;7.764;-26.932;21.330;
16060;1.017;-0.000;0.026;-0.014;-88.543;1.457;0.443;-3.176;-1.450;-57.736;7.764;-26.932;21.330;
16061;1.017;-0.000;0.026;-0.014;-88.543;1.457;0.443;-3.176;-1.450;-57.736;7.764;-26.932;21.330;
16062;1.014;-0.002;0.023;-0.138;-88.668;1.325;0.504;-3.282;-1.634;-57.772;7.764;-26.948;21.283;
16063;1.014;-0.002;0.023;-0.138;-48;-2.244;-1.298;-58.547;7.833;-27.319;21.236;
16285;1.010;0.000;0.015;0.000;-89.169;0.831;1.252;-2.168;-1.405;-58.566;7.857;-27.333;21.377;
16286;1.010;0.000;0.015;0.000;-89.169;0.831;1.252;-2.168;-1.405;-58.566;7.857;-27.333;21.377;
16287;1.010;0.000;0.015;0.000;-89.169;0.831;1.252;-2.168;-1.405;-58.566;7.857;-27.333;21.377;
16288;1.010;0.000;0.015;0.000;-89.169;0.831;1.252;-2.168;-1.405;-58.566;7.857;-27.333;21.377;
16289;1.010;0.000;0.015;0.000;-89.169;0.831;1.252;-2.168;-1.405;-58.566;7.857;-27.333;21.377;
16290;1.010;0.000;0.015;0.000;-89.169;0.831;1.252;-2.168;-1.405;-58.566;7.857;-27.333;21.377;
16291;1.010;0.000;0.015;0.000;-89.169;0.831;1.252;-2.168;-1.405;-58.566;7.857;-27.333;21.377;
16292;1.010;0.000;0.015;0.000;-89.169;0.831;1.252;-2.168;-1.405;-58.566;7.857;-27.333;21.377;
16293;1.010;0.000;0.015;0.000;-89.169;0.831;1.252;-2.168;-1.405;-58.566;7.857;-27.333;21.377;
16294;1.010;0.000;0.015;0.000;-89.169;0.831;1.252;-2.168;-1.405;-58.566;7.857;-27.333;21.377;
16295;1.010;-0.012;0.003;-0.679;-89.301;0.166;1.496;-2.489;-1.313;-58.597;7.845;-27.347;21.283;
16296;1.010;-0.012;0.003;-0.679;-89.301;0.166;1.496;-2.489;-1.313;-58.597;7.845;-27.347;21.283;
16297;1.010;-0.012;0.003;-0.679;-89.301;0.166;1.496;-2.489;-1.313;-58.597;7.845;-27.347;21.283;
16298;1.010;-0.012;0.003;-0.679;-89.301;0.166;1.496;-2.489;-1.313;-58.597;7.845;-27.347;21.283;
16299;1.010;-0.012;0.003;-0.679;-89.301;0.166;1.496;-2.489;-1.313;-58.597;7.845;-27.347;21.283;
16300;1.010;-0.012;0.003;-0.679;-89.301;0.166;1.496;-2.489;-1.313;-58.597;7.845;-27.347;21.283;
16301;1.010;-0.012;0.003;-0.679;-89.301;0.166;1.496;-2.489;-1.313;-58.597;7.845;-27.347;21.283;
16302;1.010;-0.012;0.003;-0.679;-89.301;0.166;1.496;-2.489;-1.313;-58.597;7.845;-27.347;21.283;
16303;1.010;-0.012;0.003;-0.679;-89.301;0.166;1.496;-2.489;-1.313;-58.597;7.845;-27.347;21.283;
16304;1.017;-0.008;0.001;-0.468;-89.529;0.055;1.237;-2.137;-1.389;-58.627;7.865;-27.361;21.236;
16305;1.017;-0.008;0.001;-0.468;-89.529;0.055;1.237;-2.137;-1.389;-58.627;7.865;-27.361;21.236;
16306;1.017;-0.008;0.001;-0.468;-89.529;0.055;1.237;-2.137;-1.389;-58.627;7.865;-27.361;21.236;
16307;1.017;-0.008;0.001;-0.468;-89.529;0.055;1.237;-2.137;-1.389;-58.627;7.865;-27.361;21.236;
16308;1.017;-0.008;0.001;-0.468;-89.529;0.055;1.237;-2.137;-1.389;-58.627;7.865;-27.361;21.236;
16309;1.017;-0.008;0.001;-0.468;-89.529;0.055;1.237;-2.137;-1.389;-58.627;7.865;-27.361;21.236;
16310;1.017;-0.008;0.001;-0.468;-89.529;0.055;1.237;-2.137;-1.389;-58.627;7.865;-27.361;21.236;
16311;1.017;-0.008;0.001;-0.468;-89.529;0.055;1.237;-2.137;-1.389;-58.627;7.865;-27.361;21.236;
16312;1.017;-0.008;0.001;-0.468;-89.529;0.055;1.237;-2.137;-1.389;-58.627;7.865;-27.361;21.236;
16313;1.030;0.026;0.016;1.425;-88.309;0.909;0.443;-3.344;-1.725;-58.609;7.945;-27.378;21.330;
16314;1.030;0.026;0.016;1.425;-88.309;0.909;0.443;-3.344;-1.725;-58.609;7.945;-27.378;21.330;
16315;1.030;0.026;0.016;1.425;-88.309;0.909;0.443;-3.344;-1.725;-58.609;7.945;-27.378;21.330;
16316;1.030;0.026;0.016;1.425;-88.309;0.909;0.443;-3.344;-1.725;-58.609;7.945;-27.378;21.330;
16317;1.030;0.026;0.016;1.425;-88.309;0.909;0.443;-3.344;-1.725;-58.609;7.945;-27.378;21.330;
16318;1.030;0.026;0.016;1.425;-88.309;0.909;0.443;-3.344;-1.725;-58.609;7.945;-27.378;21.330;
16319;1.030;0.026;0.016;1.425;-88.309;0.909;0.443;-3.344;-1.725;-58.609;7.945;-27.378;21.330;
