start...

30sec at max output speed at 921600 baudrate
~2930hz ~341µs for every measure

CNT_?ms;PITCH;ROLL;YAW;
17466;-22.065;2.051;-9.950;
17467;-22.065;2.051;-9.950;
17468;-22.065;2.051;-9.950;
17469;-22.065;2.051;-9.950;
17470;-22.065;2.051;-9.950;
17471;-22.065;2.051;-9.950;
17472;-22.065;2.051;-9.950;
17473;-22.065;2.051;-9.950;
17474;-22.065;2.051;-9.950;
17475;-22.065;2.051;-9.950;
17476;-22.065;2.051;-9.950;
17477;-22.065;2.051;-9.950;
17478;-22.065;2.051;-9.950;
17479;-22.065;2.051;-9.950;
17480;-22.065;2.051;-9.950;
17481;-22.065;2.051;-9.950;
17482;-22.065;2.051;-9.950;
17483;-22.065;2.051;-9.950;
17484;-22.065;2.051;-9.950;
17485;-22.065;2.051;-9.950;
17486;-22.065;2.051;-9.950;
17487;-22.065;2.051;-9.950;
17488;-22.065;2.051;-9.950;
17489;-22.065;2.051;-9.950;
17490;-22.100;2.054;-9.962;
17491;-22.100;2.054;-9.962;
17492;-22.100;2.054;-9.962;
17493;-22.100;2.054;-9.962;
17494;-22.100;2.054;-9.962;
17495;-22.100;2.054;-9.962;
17496;-22.100;2.054;-9.962;
17497;-22.100;2.054;-9.962;
17498;-22.100;2.054;-9.962;
17499;-22.100;2.054;-9.962;
17500;-22.100;2.054;-9.962;
17501;-22.100;2.054;-9.962;
17502;-22.100;2.054;-9.962;
17503;-22.100;2.054;-9.962;
17504;-22.100;2.054;-9.962;
17505;-22.100;2.054;-9.962;
17506;-22.100;2.054;-9.962;
17507;-22.100;2.054;-9.962;
17508;-22.100;2.054;-9.962;
17509;-22.100;2.054;-9.962;
17510;-22.100;2.054;-9.962;
17511;-22.100;2.054;-9.962;
17512;-22.100;2.054;-9.962;
17513;-22.100;2.054;-9.962;
17514;-22.100;2.054;-9.962;
17515;-22.100;2.054;-9.962;
17516;-22.100;2.054;-9.962;
17517;-22.100;2.054;-9.962;
17518;-22.100;2.054;-9.962;
17519;-22.100;2.054;-9.962;
17520;-22.110;2.056;-9.970;
17521;-22.110;2.056;-9.970;
17522;-22.110;2.056;-9.970;
17523;-22.110;2.056;-9.970;
17524;-22.110;2.056;-9.970;
17525;-22.110;2.056;-9.970;
17526;-22.110;2.056;-9.970;
17527;-22.110;2.056;-9.970;
17528;-22.110;2.056;-9.970;
17529;-22.110;2.056;-9.970;
17530;-22.110;2.056;-9.970;
17531;-22.110;2.056;-9.970;
17532;-22.110;2.056;-9.970;
17533;-22.110;2.056;-9.970;
17534;-22.110;2.056;-9.970;
17535;-22.110;2.056;-9.970;
17536;-22.110;2.056;-9.970;
17537;-22.110;2.056;-9.970;
17538;-22.110;2.056;-9.970;
17539;-22.110;2.056;-9.970;
17540;-22.110;2.056;-9.970;
17541;-22.110;2.056;-9.970;
17542;-22.110;2.056;-9.970;
17543;-22.110;2.056;-9.970;
17544;-22.110;2.056;-9.970;
17545;-22.110;2.056;-9.970;
17546;-22.110;2.056;-9.970;
17547;-22.110;2.056;-9.970;
17548;-22.110;2.056;-9.970;
17549;-22.110;2.056;-9.970;
17550;-22.110;2.056;-9.970;
17551;-22.118;2.040;-9.977;
17552;-22.118;2.040;-9.977;
17553;-22.118;2.040;-9.977;
17554;-22.118;2.040;-9.977;
17555;-22.118;2.040;-9.977;
17556;-22.118;2.040;-9.977;
17557;-22.118;2.040;-9.977;
17558;-22.118;2.040;-9.977;
17559;-22.118;2.040;-9.977;
17560;-22.118;2.040;-9.977;
17561;-22.118;2.040;-9.977;
17562;-22.118;2.040;-9.977;
17563;-22.118;2.040;-9.977;
17564;-22.118;2.040;-9.977;
17565;-22.118;2.040;-9.977;
17566;-22.118;2.040;-9.977;
17567;-22.118;2.040;-9.977;
17568;-22.118;2.040;-9.977;
17569;-22.118;2.040;-9.977;
17570;-22.118;2.040;-9.977;
17571;-22.118;2.040;-9.977;
17572;-22.118;2.040;-9.977;
17573;-22.118;2.040;-9.977;
17574;-22.118;2.040;-9.977;
17575;-22.118;2.040;-9.977;
17576;-22.118;2.040;-9.977;
17577;-22.118;2.040;-9.977;
17578;-22.118;2.046;;
18302;-22.851;2.148;-10.356;
18303;-22.851;2.148;-10.356;
18304;-22.851;2.148;-10.356;
18305;-22.851;2.148;-10.356;
18306;-22.851;2.148;-10.356;
18307;-22.851;2.148;-10.356;
18308;-22.851;2.148;-10.356;
18309;-22.851;2.148;-10.356;
18310;-22.851;2.148;-10.356;
18311;-22.851;2.148;-10.356;
18312;-22.851;2.148;-10.356;
18313;-22.851;2.148;-10.356;
18314;-22.851;2.148;-10.356;
18315;-22.851;2.148;-10.356;
18316;-22.851;2.148;-10.356;
18317;-22.851;2.148;-10.356;
18318;-22.851;2.148;-10.356;
18319;-22.851;2.148;-10.356;
18320;-22.851;2.148;-10.356;
18321;-22.851;2.148;-10.356;
18322;-22.886;2.160;-10.372;
18323;-22.886;2.160;-10.372;
18324;-22.886;2.160;-10.372;
18325;-22.886;2.160;-10.372;
18326;-22.886;2.160;-10.372;
18327;-22.886;2.160;-10.372;
18328;-22.886;2.160;-10.372;
18329;-22.886;2.160;-10.372;
18330;-22.886;2.160;-10.372;
18331;-22.886;2.160;-10.372;
18332;-22.886;2.160;-10.372;
18333;-22.886;2.160;-10.372;
18334;-22.886;2.160;-10.372;
18335;-22.886;2.160;-10.372;
18336;-22.886;2.160;-10.372;
18337;-22.886;2.160;-10.372;
18338;-22.886;2.160;-10.372;
18339;-22.886;2.160;-10.372;
18340;-22.886;2.160;-10.372;
18341;-22.886;2.160;-10.372;
18342;-22.886;2.160;-10.372;
18343;-22.886;2.160;-10.372;
18344;-22.886;2.160;-10.372;
18345;-22.886;2.160;-10.372;
18346;-22.886;2.160;-10.372;
18347;-22.886;2.160;-10.372;
18348;-22.886;2.160;-10.372;
18349;-22.886;2.160;-10.372;
18350;-22.886;2.160;-10.372;
18351;-22.886;2.160;-10.372;
18352;-22.913;2.176;-10.390;
18353;-22.913;2.176;-10.390;
18354;-22.913;2.176;-10.390;
18355;-22.913;2.176;-10.390;
18356;-22.913;2.176;-10.390;
18357;-22.913;2.176;-10.390;
18358;-22.913;2.176;-10.390;
18359;-22.913;2.176;-10.390;
18360;-22.913;2.176;-10.390;
18361;-22.913;2.176;-10.390;
18362;-22.913;2.176;-10.390;
18363;-22.913;2.176;-10.390;
18364;-22.913;2.176;-10.390;
18365;-22.913;2.176;-10.390;
18366;-22.913;2.176;-10.390;
18367;-22.913;2.176;-10.390;
18368;-22.913;2.176;-10.390;
18369;-22.913;2.176;-10.390;
18370;-22.913;2.176;-10.390;
18371;-22.913;2.176;-10.390;
18372;-22.913;2.176;-10.390;
18373;-22.913;2.176;-10.390;
18374;-22.913;2.176;-10.390;
18375;-22.913;2.176;-10.390;
18376;-22.913;2.176;-10.390;
18377;-22.913;2.176;-10.390;
18378;-22.913;2.176;-10.390;
18379;-22.913;2.176;-10.390;
18380;-22.913;2.176;-10.390;
18381;-22.963;2.171;-10.409;
18382;-22.963;2.171;-10.409;
18383;-22.963;2.171;-10.409;
18384;-22.963;2.171;-10.409;
18385;-22.963;2.171;-10.409;
18386;-22.963;2.171;-10.409;
18387;-22.963;2.171;-10.409;
18388;-22.963;2.171;-10.409;
18389;-22.963;2.171;-10.409;
18390;-22.963;2.171;-10.409;
18391;-22.963;2.171;-10.409;
18392;-22.963;2.171;-10.409;
18393;-22.963;2.171;-10.409;
18394;-22.963;2.171;-10.409;
18395;-22.963;2.171;-10.409;
18396;-22.963;2.171;-10.409;
18397;-22.963;2.171;-10.409;
18398;-22.963;2.171;-10.409;
18399;-22.963;2.171;-10.409;
18400;-22.963;2.171;-10.409;
18401;-22.963;2.171;-10.409;
18402;-22.963;2.171;-10.409;
18403;-22.963;2.171;-10.409;
18404;-22.963;2.171;-10.409;
18405;-22.963;2.171;-10.409;
18406;-22.963;2.171;-10.409;
18407;-22.963;2.171;-10.409;
18408;-22.963;2.171;-10.409;
18409;-22.963;2.171;-10.409;
18410;-22.963;2.171;-10.409;
18411;-23.005;2.179;-10.427;
18412;-23.005;2.179;-10.427;
18413;-23.005;2.179;-10.427;
18414;-23.005;2.179;-10.427;
18415;-23.005;2.179;-10.427;
18416;-23.005;2.179;-10.427;
18417;-23.005;2.179;-10.427;
18418;-23.005;2.179;-10.427;
18419;-23.005;2.179;-10.427;
18420;-23.005;2.179;-10.427;
18421;-23.005;2.179;-10.427;
18422;-23.005;2.179;-10.427;
18423;-23.005;2.179;-10.427;
18424;-23.005;2.179;-10.427;
18425;-23.005;2.179;-10.427;
18426;-23.005;2.179;-10.427;
18427;-23.005;2.179;-10.427;
18428;-23.005;2.179;-10.427;
18429;-23.005;2.179;-10.427;
18430;-23.005;2.179;-10.427;
18431;-23.005;2.179;-10.427;
18432;-23.005;2.179;-10.427;
18433;-23.005;2.179;-10.427;
18434;-23.005;2.179;-10.427;
18435;-23.005;2.179;-10.427;
18436;-23.005;2.179;-10.427;
18437;-23.005;2.179;-10.427;
18438;-23.005;2.179;-10.427;
18439;-23.005;2.179;-10.427;
18440;-23.043;2.195;-10.443;
18441;-23.043;2.195;-10.443;
18442;-23.043;2.195;-10.443;
18443;-23.043;2.195;-10.443;
18444;-23.043;2.195;-10.443;
18445;-23.043;2.195;-10.443;
18446;-23.043;2.195;-10.443;
18447;-23.043;2.195;-10.443;
18448;-23.043;2.195;-10.443;
18449;-23.043;2.195;-10.443;
18450;-23.043;2.195;-10.443;
18451;-23.043;2.195;-10.443;
18452;-23.043;2.195;-10.443;
18453;-23.043;2.195;-10.443;
18454;-23.043;2.195;-10.443;
18455;-23.043;2.195;-10.443;
18456;-23.043;2.195;-10.443;
18457;-23.043;2.195;-10.443;
18458;-23.043;2.195;-10.443;
18459;-23.043;2.195;-10.443;
18460;-23.043;2.195;-10.443;
18461;-23.043;2.195;-10.443;
18462;-23.043;2.195;-10.443;
18463;-23.043;2.195;-10.443;
18464;-23.043;2.195;-10.443;
18465;-23.043;2.195;-10.443;
18466;-23.043;2.195;-10.443;
18467;-23.043;2.195;-10.443;
18468;-23.043;2.195;-10.443;
18469;-23.043;2.195;-10.443;
18470;-23.074;2.196;-10.459;
18471;-23.074;2.196;-10.459;
18472;-23.074;2.196;-10.459;
18473;-23.074;2.196;-10.459;
18474;-23.074;2.196;-10.41987;-23.969;2.293;-10.870;
19188;-23.969;2.293;-10.870;
19189;-23.969;2.293;-10.870;
19190;-23.969;2.293;-10.870;
19191;-23.969;2.293;-10.870;
1912293;-10.870;
19193;-23.969;2.293;-10.870;
19194;-23.969;2.293;-10.870;
19195;-23.969;2.293;-10.870;
19196;-23.969;2.293;-10.870;
19197;-23.969;2.293;-10.870;
19198;-23.969;2.293;-10.870;
19199;-23.969;2.293;-10.870;
19200;-23.969;2.293;-10.870;
19201;-23.969;2.293;-10.870;
19202;-23.969;2.293;-10.870;
19203;-23.969;2.293;-10.870;
19204;-23.969;2.293;-10.870;
19205;-23.969;2.293;-10.870;
19206;-23.969;2.293;-10.870;
19207;-23.969;2.293;-10.870;
19208;-23.969;2.293;-10.870;
19209;-23.972;2.297;-10.885;
19210;-23.972;2.297;-10.885;
19211;-23.972;2.297;-10.885;
19212;-23.972;2.297;-10.885;
19213;-23.972;2.297;-10.885;
19214;-23.972;2.297;-10.885;
19215;-23.972;2.297;-10.885;
19216;-23.972;2.297;-10.885;
19217;-23.972;2.297;-10.885;
19218;-23.972;2.297;-10.885;
19219;-23.972;2.297;-10.885;
19220;-23.972;2.297;-10.885;
19221;-23.972;2.297;-10.885;
19222;-23.972;2.297;-10.885;
19223;-23.972;2.297;-10.885;
19224;-23.972;2.297;-10.885;
19225;-23.972;2.297;-10.885;
19226;-23.972;2.297;-10.885;
19227;-23.972;2.297;-10.885;
19228;-23.972;2.297;-10.885;
19229;-23.972;2.297;-10.885;
19230;-23.972;2.297;-10.885;
19231;-23.972;2.297;-10.885;
19232;-23.972;2.297;-10.885;
19233;-23.972;2.297;-10.885;
19234;-23.972;2.297;-10.885;
19235;-23.972;2.297;-10.885;
19236;-23.972;2.297;-10.885;
19237;-23.972;2.297;-10.885;
19238;-23.972;2.297;-10.885;
19239;-24.007;2.295;-10.895;
19240;-24.007;2.295;-10.895;
19241;-24.007;2.295;-10.895;
19242;-24.007;2.295;-10.895;
19243;-24.007;2.295;-10.895;
19244;-24.007;2.295;-10.895;
19245;-24.007;2.295;-10.895;
19246;-24.007;2.295;-10.895;
19247;-24.007;2.295;-10.895;
19248;-24.007;2.295;-10.895;
19249;-24.007;2.295;-10.895;
19250;-24.007;2.295;-10.895;
19251;-24.007;2.295;-10.895;
19252;-24.007;2.295;-10.895;
19253;-24.007;2.295;-10.895;
19254;-24.007;2.295;-10.895;
19255;-24.007;2.295;-10.895;
19256;-24.007;2.295;-10.895;
19257;-24.007;2.295;-10.895;
19258;-24.007;2.295;-10.895;
19259;-24.007;2.295;-10.895;
19260;-24.007;2.295;-10.895;
19261;-24.007;2.295;-10.895;
19262;-24.007;2.295;-10.895;
19263;-24.007;2.295;-10.895;
19264;-24.007;2.295;-10.895;
19265;-24.007;2.295;-10.895;
19266;-24.007;2.295;-10.895;
19267;-24.007;2.295;-10.895;
19268;-24.007;2.295;-10.895;
19269;-24.014;2.308;-10.906;
19270;-24.014;2.308;-10.906;
19271;-24.014;2.308;-10.906;
19272;-24.014;2.308;-10.906;
19273;-24.014;2.308;-10.906;
19274;-24.014;2.308;-10.906;
19275;-24.014;2.308;-10.906;
19276;-24.014;2.308;-10.906;
19277;-24.014;2.308;-10.906;
19278;-24.014;2.308;-10.906;
19279;-24.014;2.308;-10.906;
19280;-24.014;2.308;-10.906;
19281;-24.014;2.308;-10.906;
19282;-24.014;2.308;-10.906;
19283;-24.014;2.308;-10.906;
19284;-24.014;2.308;-10.906;
19285;-24.014;2.308;-10.906;
19286;-24.014;2.308;-10.906;
19287;-24.014;2.308;-10.906;
19288;-24.014;2.308;-10.906;
19289;-24.014;2.308;-10.906;
19290;-24.014;2.308;-10.906;
19291;-24.014;2.308;-10.906;
19292;-24.014;2.308;-10.906;
19293;-24.014;2.308;-10.906;
19294;-24.014;2.308;-10.906;
19295;-24.014;2.308;-10.906;
19296;-24.014;2.308;-10.906;
19297;-24.014;2.308;-10.906;
19298;-24.018;2.309;-10.917;
19299;-24.018;2.309;-10.917;
19300;-24.018;2.309;-10.917;
19301;-24.018;2.309;-10.917;
19302;-24.018;2.309;-10.917;
19303;-24.018;2.309;-10.917;
19304;-24.018;2.309;-10.917;
19305;-24.018;2.309;-10.917;
19306;-24.018;2.309;-10.917;
19307;-24.018;2.309;-10.917;
19308;-24.018;2.309;-10.917;
19309;-24.018;2.309;-10.917;
19310;-24.018;2.309;-10.917;
19311;-24.018;2.309;-10.917;
19312;-24.018;2.309;-10.917;
19313;-24.018;2.309;-10.917;
19314;-24.018;2.309;-10.917;
19315;-24.018;2.309;-10.917;
19316;-24.018;2.309;-10.917;
19317;-24.018;2.309;-10.917;
19318;-24.018;2.309;-10.917;
19319;-24.018;2.309;-10.917;
19320;-24.018;2.309;-10.917;
19321;-24.018;2.309;-10.917;
19322;-24.018;2.309;-10.917;
19323;-24.018;2.309;-10.917;
19324;-24.018;2.309;-10.917;
19325;-24.018;2.309;-10.917;
19326;-24.018;2.309;-10.917;
19327;-24.018;2.309;-10.917;
19328;-24.046;2.309;-10.934;
19329;-24.046;2.309;-10.934;
19330;-24.046;2.309;-10.934;
19331;-24.046;2.309;-10.934;
19332;-24.046;2.309;-10.934;
19333;-24.046;2.309;-10.934;
19334;-24.046;2.309;-10.934;
19335;-24.046;2.309;-10.934;
19336;-24.046;2.309;-10.934;
19337;-24.046;2.309;-10.934;
19338;-24.046;2.309;-10.934;
19339;-24.046;2.309;-10.934;
19340;-24.046;2.309;-10.934;
19341;-24.046;2.309;-10.934;
19342;-24.046;2.309;-10.934;
19343;-24.046;2.309;-10.934;
19344;-24.046;2.309;-10.934;
19345;-24.046;2.309;-10.934;
19346;-24.046;2.309;-10.934;
19347;-24.046;2.309;-10.934;
19348;-24.046;2.309;-10.934;
19349;-24.046;2.309;-10.934;
19350;-24.046;2.309;-10.934;
19351;-24.046;2.309;-10.934;
19352;-24.046;2.309;-10.934;
19353;-24.046;2.309;-10.934;
19354;-24.046;2.309;-10.934;
19355;-24.046;2.309;-10.934;
19356;-24.046;2.309;-10.934;
19357;-24.112;2.298;-10.954;
19358;-24.112;2.298;-10.954;
19359;-24.112;2.298;-10.954;
19360;-24.112;2.298;-10.954;
19361;-24.112;2.298;-10.954;
19362;-24.110;.882;
20112;-23.666;2.171;-10.882;
20113;-23.666;2.171;-10.882;
20114;-23.666;2.171;-10.882;
20115;-23.666;2.171;-10.882;
20116;-23.666;2.171;-10.882;
20117;-23.666;2.171;-10.882;
20118;-23.666;2.171;-10.882;
20119;-23.666;2.171;-10.882;
20120;-23.666;2.171;-10.882;
20121;-23.666;2.171;-10.882;
20122;-23.666;2.171;-10.882;
20123;-23.666;2.171;-10.882;
20124;-23.666;2.171;-10.882;
20125;-23.666;2.171;-10.882;
20126;-23.807;2.149;-10.900;
20127;-23.807;2.149;-10.900;
20128;-23.807;2.149;-10.900;
20129;-23.807;2.149;-10.900;
20130;-23.807;2.149;-10.900;
20131;-23.807;2.149;-10.900;
20132;-23.807;2.149;-10.900;
20133;-23.807;2.149;-10.900;
20134;-23.807;2.149;-10.900;
20135;-23.807;2.149;-10.900;
20136;-23.807;2.149;-10.900;
20137;-23.807;2.149;-10.900;
20138;-23.807;2.149;-10.900;
20139;-23.807;2.149;-10.900;
20140;-23.807;2.149;-10.900;
20141;-23.807;2.149;-10.900;
20142;-23.807;2.149;-10.900;
20143;-23.807;2.149;-10.900;
20144;-23.807;2.149;-10.900;
20145;-23.807;2.149;-10.900;
20146;-23.807;2.149;-10.900;
20147;-23.807;2.149;-10.900;
20148;-23.807;2.149;-10.900;
20149;-23.807;2.149;-10.900;
20150;-23.807;2.149;-10.900;
20151;-23.807;2.149;-10.900;
20152;-23.807;2.149;-10.900;
20153;-23.807;2.149;-10.900;
20154;-23.807;2.149;-10.900;
20155;-23.807;2.149;-10.900;
20156;-23.768;2.223;-10.912;
20157;-23.768;2.223;-10.912;
20158;-23.768;2.223;-10.912;
20159;-23.768;2.223;-10.912;
20160;-23.768;2.223;-10.912;
20161;-23.768;2.223;-10.912;
20162;-23.768;2.223;-10.912;
20163;-23.768;2.223;-10.912;
20164;-23.768;2.223;-10.912;
20165;-23.768;2.223;-10.912;
20166;-23.768;2.223;-10.912;
20167;-23.768;2.223;-10.912;
20168;-23.768;2.223;-10.912;
20169;-23.768;2.223;-10.912;
20170;-23.768;2.223;-10.912;
20171;-23.768;2.223;-10.912;
20172;-23.768;2.223;-10.912;
20173;-23.768;2.223;-10.912;
20174;-23.768;2.223;-10.912;
20175;-23.768;2.223;-10.912;
20176;-23.768;2.223;-10.912;
20177;-23.768;2.223;-10.912;
20178;-23.768;2.223;-10.912;
20179;-23.768;2.223;-10.912;
20180;-23.768;2.223;-10.912;
20181;-23.768;2.223;-10.912;
20182;-23.768;2.223;-10.912;
20183;-23.768;2.223;-10.912;
20184;-23.768;2.223;-10.912;
20185;-23.828;2.204;-10.928;
20186;-23.828;2.204;-10.928;
20187;-23.828;2.204;-10.928;
20188;-23.828;2.204;-10.928;
20189;-23.828;2.204;-10.928;
20190;-23.828;2.204;-10.928;
20191;-23.828;2.204;-10.928;
20192;-23.828;2.204;-10.928;
20193;-23.828;2.204;-10.928;
20194;-23.828;2.204;-10.928;
20195;-23.828;2.204;-10.928;
20196;-23.828;2.204;-10.928;
20197;-23.828;2.204;-10.928;
20198;-23.828;2.204;-10.928;
20199;-23.828;2.204;-10.928;
20200;-23.828;2.204;-10.928;
20201;-23.828;2.204;-10.928;
20202;-23.828;2.204;-10.928;
20203;-23.828;2.204;-10.928;
20204;-23.828;2.204;-10.928;
20205;-23.828;2.204;-10.928;
20206;-23.828;2.204;-10.928;
20207;-23.828;2.204;-10.928;
20208;-23.828;2.204;-10.928;
20209;-23.828;2.204;-10.928;
20210;-23.828;2.204;-10.928;
20211;-23.828;2.204;-10.928;
20212;-23.828;2.204;-10.928;
20213;-23.828;2.204;-10.928;
20214;-23.828;2.204;-10.928;
20215;-23.853;2.212;-10.944;
20216;-23.853;2.212;-10.944;
20217;-23.853;2.212;-10.944;
20218;-23.853;2.212;-10.944;
20219;-23.853;2.212;-10.944;
20220;-23.853;2.212;-10.944;
20221;-23.853;2.212;-10.944;
20222;-23.853;2.212;-10.944;
20223;-23.853;2.212;-10.944;
20224;-23.853;2.212;-10.944;
20225;-23.853;2.212;-10.944;
20226;-23.853;2.212;-10.944;
20227;-23.853;2.212;-10.944;
20228;-23.853;2.212;-10.944;
20229;-23.853;2.212;-10.944;
20230;-23.853;2.212;-10.944;
20231;-23.853;2.212;-10.944;
20232;-23.853;2.212;-10.944;
20233;-23.853;2.212;-10.944;
20234;-23.853;2.212;-10.944;
20235;-23.853;2.212;-10.944;
20236;-23.853;2.212;-10.944;
20237;-23.853;2.212;-10.944;
20238;-23.853;2.212;-10.944;
20239;-23.853;2.212;-10.944;
20240;-23.853;2.212;-10.944;
20241;-23.853;2.212;-10.944;
20242;-23.853;2.212;-10.944;
20243;-23.853;2.212;-10.944;
20244;-23.853;2.212;-10.944;
20245;-23.872;2.211;-10.961;
20246;-23.872;2.211;-10.961;
20247;-23.872;2.211;-10.961;
20248;-23.872;2.211;-10.961;
20249;-23.872;2.211;-10.961;
20250;-23.872;2.211;-10.961;
20251;-23.872;2.211;-10.961;
20252;-23.872;2.211;-10.961;
20253;-23.872;2.211;-10.961;
20254;-23.872;2.211;-10.961;
20255;-23.872;2.211;-10.961;
20256;-23.872;2.211;-10.961;
20257;-23.872;2.211;-10.961;
20258;-23.872;2.211;-10.961;
20259;-23.872;2.211;-10.961;
20260;-23.872;2.211;-10.961;
20261;-23.872;2.211;-10.961;
20262;-23.872;2.211;-10.961;
20263;-23.872;2.211;-10.961;
20264;-23.872;2.211;-10.961;
20265;-23.872;2.211;-10.961;
20266;-23.872;2.211;-10.961;
20267;-23.872;2.211;-10.961;
20268;-23.872;2.211;-10.961;
20269;-23.872;2.211;-10.961;
20270;-23.872;2.211;-10.961;
20271;-23.872;2.211;-10.961;
20272;-23.872;2.211;-10.961;
20273;-23.872;2.211;-10.961;
20274;-23.905;2.227;-10.977;
20275;-23.905;2.227;-10.977;
20276;-23.905;2.227;-10.977;
20277;-23.905;2.227;-10.977;
20278;-23.905;2.227;-10.977;
20279;-23.905;2.227;-10.977;
20280;-23.905;2.227;-10.977;
20281;-23.905;2.227;-10.977;
20282;-23.905;2.227;-10.977;
20283;;2-24.612;2.315;-11.332;
20963;-24.612;2.315;-11.332;
20964;-24.612;2.315;-11.332;
20965;-24.612;2.315;-11.332;
20966;-24.612;2.315;-11.332;
20967;-24.612;2.315;-11.332;
20968;-24.612;2.315;-11.332;
20969;-24.612;2.315;-11.332;
20970;-24.612;2.315;-11.332;
20971;-24.612;2.315;-11.332;
20972;-24.612;2.315;-11.332;
20973;-24.612;2.315;-11.332;
20974;-24.612;2.315;-11.332;
20975;-24.612;2.315;-11.332;
20976;-24.612;2.315;-11.332;
20977;-24.612;2.315;-11.332;
20978;-24.612;2.315;-11.332;
20979;-24.612;2.315;-11.332;
20980;-24.612;2.315;-11.332;
20981;-24.612;2.315;-11.332;
20982;-24.612;2.315;-11.332;
20983;-24.612;2.315;-11.332;
20984;-24.648;2.324;-11.349;
20985;-24.648;2.324;-11.349;
20986;-24.648;2.324;-11.349;
20987;-24.648;2.324;-11.349;
20988;-24.648;2.324;-11.349;
20989;-24.648;2.324;-11.349;
20990;-24.648;2.324;-11.349;
20991;-24.648;2.324;-11.349;
20992;-24.648;2.324;-11.349;
20993;-24.648;2.324;-11.349;
20994;-24.648;2.324;-11.349;
20995;-24.648;2.324;-11.349;
20996;-24.648;2.324;-11.349;
20997;-24.648;2.324;-11.349;
20998;-24.648;2.324;-11.349;
20999;-24.648;2.324;-11.349;
21000;-24.648;2.324;-11.349;
21001;-24.648;2.324;-11.349;
21002;-24.648;2.324;-11.349;
21003;-24.648;2.324;-11.349;
21004;-24.648;2.324;-11.349;
21005;-24.648;2.324;-11.349;
21006;-24.648;2.324;-11.349;
21007;-24.648;2.324;-11.349;
21008;-24.648;2.324;-11.349;
21009;-24.648;2.324;-11.349;
21010;-24.648;2.324;-11.349;
21011;-24.648;2.324;-11.349;
21012;-24.648;2.324;-11.349;
21013;-24.670;2.348;-11.365;
21014;-24.670;2.348;-11.365;
21015;-24.670;2.348;-11.365;
21016;-24.670;2.348;-11.365;
21017;-24.670;2.348;-11.365;
21018;-24.670;2.348;-11.365;
21019;-24.670;2.348;-11.365;
21020;-24.670;2.348;-11.365;
21021;-24.670;2.348;-11.365;
21022;-24.670;2.348;-11.365;
21023;-24.670;2.348;-11.365;
21024;-24.670;2.348;-11.365;
21025;-24.670;2.348;-11.365;
21026;-24.670;2.348;-11.365;
21027;-24.670;2.348;-11.365;
21028;-24.670;2.348;-11.365;
21029;-24.670;2.348;-11.365;
21030;-24.670;2.348;-11.365;
21031;-24.670;2.348;-11.365;
21032;-24.670;2.348;-11.365;
21033;-24.670;2.348;-11.365;
21034;-24.670;2.348;-11.365;
21035;-24.670;2.348;-11.365;
21036;-24.670;2.348;-11.365;
21037;-24.670;2.348;-11.365;
21038;-24.670;2.348;-11.365;
21039;-24.670;2.348;-11.365;
21040;-24.670;2.348;-11.365;
21041;-24.670;2.348;-11.365;
21042;-24.670;2.348;-11.365;
21043;-24.719;2.354;-11.379;
21044;-24.719;2.354;-11.379;
21045;-24.719;2.354;-11.379;
21046;-24.719;2.354;-11.379;
21047;-24.719;2.354;-11.379;
21048;-24.719;2.354;-11.379;
21049;-24.719;2.354;-11.379;
21050;-24.719;2.354;-11.379;
21051;-24.719;2.354;-11.379;
21052;-24.719;2.354;-11.379;
21053;-24.719;2.354;-11.379;
21054;-24.719;2.354;-11.379;
21055;-24.719;2.354;-11.379;
21056;-24.719;2.354;-11.379;
21057;-24.719;2.354;-11.379;
21058;-24.719;2.354;-11.379;
21059;-24.719;2.354;-11.379;
21060;-24.719;2.354;-11.379;
21061;-24.719;2.354;-11.379;
21062;-24.719;2.354;-11.379;
21063;-24.719;2.354;-11.379;
21064;-24.719;2.354;-11.379;
21065;-24.719;2.354;-11.379;
21066;-24.719;2.354;-11.379;
21067;-24.719;2.354;-11.379;
21068;-24.719;2.354;-11.379;
21069;-24.719;2.354;-11.379;
21070;-24.719;2.354;-11.379;
21071;-24.719;2.354;-11.379;
21072;-24.719;2.354;-11.379;
21073;-24.746;2.359;-11.396;
21074;-24.746;2.359;-11.396;
21075;-24.746;2.359;-11.396;
21076;-24.746;2.359;-11.396;
21077;-24.746;2.359;-11.396;
21078;-24.746;2.359;-11.396;
21079;-24.746;2.359;-11.396;
21080;-24.746;2.359;-11.396;
21081;-24.746;2.359;-11.396;
21082;-24.746;2.359;-11.396;
21083;-24.746;2.359;-11.396;
21084;-24.746;2.359;-11.396;
21085;-24.746;2.359;-11.396;
21086;-24.746;2.359;-11.396;
21087;-24.746;2.359;-11.396;
21088;-24.746;2.359;-11.396;
21089;-24.746;2.359;-11.396;
21090;-24.746;2.359;-11.396;
21091;-24.746;2.359;-11.396;
21092;-24.746;2.359;-11.396;
21093;-24.746;2.359;-11.396;
21094;-24.746;2.359;-11.396;
21095;-24.746;2.359;-11.396;
21096;-24.746;2.359;-11.396;
21097;-24.746;2.359;-11.396;
21098;-24.746;2.359;-11.396;
21099;-24.746;2.359;-11.396;
21100;-24.746;2.359;-11.396;
21101;-24.746;2.359;-11.396;
21102;-24.767;2.357;-11.411;
21103;-24.767;2.357;-11.411;
